ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
11NPSWRD_WQX-CURE_382924107352300200205201125^01,5/20/2002,0.0,"",CO,38.48998719,-107.590336,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-USFS BGC 184-20100916-S-ROUTINE,9/16/2010,0.0,"",CO,39.5964,-106.2652,0.0,"",0.0,"",0.0,"",2.34,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201807161530003.5F,7/16/2018,3.5,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1402,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20173004002-20160920-S-ROUTINE,9/20/2016,0.0,"",CO,39.649014,-106.396587,0.0,"",0.0,"",0.0,"",19.74112588,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW238-20130826_S-IVP,8/26/2013,0.0,"",CO,39.222615,-105.605745,0.0,"",0.0,"",0.0,"",3.11,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201808131730015.0F,8/13/2018,15.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0505,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201805071740016.0F,5/7/2018,16.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0255,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064020001-20050818_S-IVP,8/18/2005,0.0,"",CO,38.21937,-107.74702,0.0,"",0.0,"",0.0,"",2.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20134ELA2-20120814_S-IVP,8/14/2012,0.0,"",CO,38.9282,-105.512,0.0,"",0.0,"",0.0,"",2.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20014021001-20000927_S-IVP,9/27/2000,0.0,"",CO,37.667121,-105.731023,0.0,"",0.0,"",0.0,"",33.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE92457Sample-Routine,4/15/2020,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",109.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200_201810262,10/26/2018,0.0,"",CO,38.51749077,-106.9956012,0.0,"",161.53333333333333,g/m2,380.0,None,73.1,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Lower Beaver Creek 05/23/2012P,5/23/2012,0.0,"",CO,37.14958,-107.60355,0.0,"",0.0,"",0.0,"",40716.15,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPS1201808140725000.5F,8/14/2018,0.5,m,CO,39.64867,-105.1448,0.0,"",0.0,"",0.0,"",0.1247,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200108211058^03,8/21/2001,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.28,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NPR3 08/18/2011P,8/18/2011,0.0,"",CO,37.0821,-107.61512,0.0,"",0.0,"",0.0,"",12.14,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20134SPA1-20120719_S-IVP,7/19/2012,0.0,"",CO,38.9831,-105.641,0.0,"",0.0,"",0.0,"",6.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000199808251440^01,8/25/1998,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201504081145^01,4/8/2015,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201808131730002.0F,8/13/2018,2.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.1498,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-AR 2-7 08/25/2015P,8/25/2015,0.0,"",CO,37.03226,-107.8754,0.0,"",0.0,"",0.0,"",109890.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW067-20130703_S-IVP,7/3/2013,0.0,"",CO,40.207477,-105.842035,0.0,"",0.0,"",0.0,"",0.65,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174HAA001-20160712_S-IVP,7/12/2016,0.0,"",CO,39.6084,-107.661,0.0,"",0.0,"",0.0,"",1.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383024107371800200307101242^01,7/10/2003,0.0,"",CO,38.5066535,-107.6222804,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20144STA003-20130814_S-IVP,8/14/2013,0.0,"",CO,40.28509,-106.83545,0.0,"",0.0,"",0.0,"",3.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5971A3-20090804-S-ROUTINE,8/4/2009,0.0,"",CO,39.09014,-105.09755,0.0,"",0.0,"",0.0,"",69.43,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09127000200307141055^01,7/14/2003,0.0,"",CO,38.44637698,-107.555614,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR1 07/23/2014P,7/23/2014,0.0,"",CO,37.21384,-107.854161,0.0,"",0.0,"",0.0,"",20280.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA_CO-10001:20170720:FM:,7/20/2017,0.0,"",CO,37.41533,-108.4074,0.0,"",0.0,"",0.0,"",8.64,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20104RCA5-20100921_S-IVP,9/21/2010,0.0,"",CO,37.7743,-107.178045,0.0,"",0.0,"",0.0,"",31.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600200208131147^01,8/13/2002,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201807170800001.0L,7/17/2018,1.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",34.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE95561Sample-Routine,6/22/2020,1.0,m,CO,40.006945,-104.5825,0.0,"",0.0,"",0.0,"",2.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200201305231035^03,5/23/2013,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",2.9,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR4 11/19/2013P,11/19/2013,0.0,"",CO,37.084992,-107.878383,0.0,"",0.0,"",0.0,"",27133.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UC_REGION_USBOR_WQX-USBR_MRWQM_McPDR098_20101006_2_F,10/6/2010,2.0,m,CO,37.515785,-108.544368,0.0,"",0.0,"",0.0,"",0.84,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-12880-20110801-S-ROUTINE,8/1/2011,0.0,"",CO,40.29453,-106.79903,0.0,"",0.0,"",0.0,"",3.12,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20196025001-20180911-S-ROUTINE,9/11/2018,0.0,"",CO,40.013401,-105.761333,0.0,"",0.0,"",0.0,"",11.94895525,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174RBA003-20160914_S-IVP,9/14/2016,0.0,"",CO,40.08925,-108.21205,0.0,"",0.0,"",0.0,"",1.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5620-20090922-S-ROUTINE,9/22/2009,0.0,"",CO,39.75748,-105.22066,0.0,"",0.0,"",0.0,"",5.38,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174STA001-20160707_S-IVP,7/7/2016,0.0,"",CO,39.43223,-105.1272,0.0,"",0.0,"",0.0,"",0.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382924107352300200110231038^01,10/23/2001,0.0,"",CO,38.48998719,-107.590336,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20054011001-20040615_S-IVP,6/15/2004,0.0,"",CO,40.3251,-105.21453,0.0,"",0.0,"",0.0,"",0.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400201306101315^03,6/10/2013,0.0,"",CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",0.67,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200209050842^01,9/5/2002,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20202012001-20190723-S-ROUTINE,7/23/2019,0.0,"",CO,40.06385,-102.317883,0.0,"",0.0,"",0.0,"",27.9724551,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383028107162200200308261202^01,8/26/2003,0.0,"",CO,38.5077701,-107.2733881,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20156015001-20140825-S-ROUTINE,8/25/2014,0.0,"",CO,37.450046,-106.911219,0.0,"",0.0,"",0.0,"",0.736395946,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA12_CO-129:20120724:SR:CHLA,7/24/2012,0.0,"",CO,37.28488371,-104.3381595,0.0,"",0.0,"",0.0,"",2.067,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000201204191015,4/19/2012,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW040-20170801_S-IVP,8/1/2017,0.0,"",CO,40.526073,-105.159835,0.0,"",0.0,"",0.0,"",2.44,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW009-20170814_S-IVP,8/14/2017,0.0,"",CO,38.26848,-104.727443,0.0,"",0.0,"",0.0,"",2.84,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201808140715000.5F,8/14/2018,0.5,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.1455,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000199906171115^01,6/17/1999,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW266-20130911_S-IVP,9/11/2013,0.0,"",CO,37.614245,-104.844663,0.0,"",0.0,"",0.0,"",3.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201805071740011.0F,5/7/2018,11.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0376,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200707241020^01,7/24/2007,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200505251400^03,5/25/2005,3.2,ft,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",3.028,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPW1201806111700002.0F,6/11/2018,2.0,m,CO,39.53203,-105.0805,0.0,"",0.0,"",0.0,"",0.0212,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200_201908081^01,8/8/2019,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000201207131610,7/13/2012,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_383537107471500200409161100^01,9/16/2004,0.0,"",CO,38.5935966,-107.7881153,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA12_CO-125:20120726:SR:CHLA,7/26/2012,0.0,"",CO,39.22067903,-106.3916958,0.0,"",0.0,"",0.0,"",0.9570000000000001,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200406290946^03,6/29/2004,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",0.849,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201808131445006.0F,8/13/2018,6.0,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1602,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201809110800001.0F,9/11/2018,1.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0641,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200602021240^01,2/2/2006,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-7316-20100831-S-ROUTINE,8/31/2010,0.0,"",CO,38.7975,-104.78615,0.0,"",0.0,"",0.0,"",77.4,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-COR9-0906:20140714:SR:,7/14/2014,0.0,"",CO,40.39451,-103.4773,0.0,"",0.0,"",0.0,"",0.987878788,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201809101650007.0F,9/10/2018,7.0,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.0768,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600202008140939_SW^03,8/14/2020,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.74,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201807170800001.0F,7/17/2018,1.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0301,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201008121600^01,8/12/2010,0.0,"",CO,38.51749077,-106.9956012,0.0,"",109.06666666666668,g/m2,456.0,None,13.8,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-11208-20060913-S-ROUTINE,9/13/2006,0.0,"",CO,39.508955,-108.524581,0.0,"",0.0,"",0.0,"",44.42,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-LPR 24-1 05/19/2015P,5/19/2015,0.0,"",CO,37.202273,-108.076462,0.0,"",0.0,"",0.0,"",56182.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20194038001-20180725-S-IVP,7/25/2018,0.0,"",CO,37.229852,-107.907032,0.0,"",0.0,"",0.0,"",0.2368,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200809251130^01,9/25/2008,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381934107133500200110111055^01,10/11/2001,0.0,"",CO,38.32610537,-107.2269997,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201807161530004.5F,7/16/2018,4.5,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1166,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201806111730008.5F,6/11/2018,8.5,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.0443,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500199908111340^01,8/11/1999,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204011001-20190710-S-IVP,7/10/2019,0.0,"",CO,37.38187,-107.57129,0.0,"",0.0,"",0.0,"",1.04,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Salt Creek 09/11/2014P,9/11/2014,0.0,"",CO,37.131603,-107.772946,0.0,"",0.0,"",0.0,"",11997.55,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201808140730003.5F,8/14/2018,3.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.1407,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200199905121310^01,5/12/1999,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-070709JFS018-20070711_S-IVP,7/11/2007,0.0,"",CO,39.27056,-108.84199,0.0,"",0.0,"",0.0,"",2.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201808131730009.0F,8/13/2018,9.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.1073,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20074049001-20060712_S-IVP,7/12/2006,0.0,"",CO,38.45892,-105.05173,0.0,"",0.0,"",0.0,"",13.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064062001-20050620_S-IVP,6/20/2005,0.0,"",CO,38.0674,-102.94363,0.0,"",0.0,"",0.0,"",8.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600201009021030^03,9/2/2010,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.01,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383024107371800200505121440^01,5/12/2005,3.2,ft,CO,38.5066535,-107.6222804,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20173008002-20160921-S-ROUTINE,9/21/2016,0.0,"",CO,39.596427,-106.265135,0.0,"",0.0,"",0.0,"",17.66311263,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE62586Sample-Routine,6/11/2019,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5512-20090728-S-ROUTINE,7/28/2009,0.0,"",CO,40.188833,-105.1975,0.0,"",0.0,"",0.0,"",25.72,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10326:20180726:SR:,7/26/2018,0.0,"",CO,38.56961155,-106.9424621,0.0,"",0.0,"",0.0,"",4.08,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201809110740003.5F,9/11/2018,3.5,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.0846,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382644107271000200308231205^01,8/23/2003,0.0,"",CO,38.44554497,-107.4533912,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200201007070925^03,7/7/2010,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",1.23,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-CORF-0005:20140708:SR:,7/8/2014,0.0,"",CO,38.63686,-108.4186,0.0,"",0.0,"",0.0,"",1.504906667,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_383537107471500200509151105^01,9/15/2005,0.0,"",CO,38.5935966,-107.7881153,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200708060845^03,8/6/2007,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",4.86,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20196024001-20180911-S-ROUTINE,9/11/2018,0.0,"",CO,40.033609,-105.720652,0.0,"",0.0,"",0.0,"",3.117118761,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201806111730011.0F,6/11/2018,11.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0139,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-AR 7-2 08/26/2015P,8/26/2015,0.0,"",CO,37.084992,-107.878383,0.0,"",0.0,"",0.0,"",50814.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-AR 7-2 04/22/2015P,4/22/2015,0.0,"",CO,37.084992,-107.878383,0.0,"",0.0,"",0.0,"",45802.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382418107242600200305051055^01,5/5/2003,0.0,"",CO,38.4049908,-107.4078353,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20191047002-20180920-S-ROUTINE,9/20/2018,0.0,"",CO,40.0695,-105.082667,0.0,"",0.0,"",0.0,"",220.7959122,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382900107101600200506131600^01,6/13/2005,0.0,"",CO,38.48332555,-107.1717185,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
STANDLEY-SL10-PZ40623,3/21/2011,0.0,"",CO,39.86927,-105.1158,0.0,"",0.0,"",0.0,"",3.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201510090900^01,10/9/2015,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600201108021053^03,8/2/2011,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.31,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20144PEA004-20130918_S-IVP,9/18/2013,0.0,"",CO,40.7801,-106.888,0.0,"",0.0,"",0.0,"",2.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHT08CHI2A2413550000L,10/24/2001,0.0,m,CO,39.5117,-105.0244,0.0,"",0.0,"",0.0,"",4.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201612151040^01,12/15/2016,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201807161530002.5F,7/16/2018,2.5,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1431,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2017CPW033-20160819_S-IVP,8/19/2016,0.0,"",CO,37.218215,-107.897637,0.0,"",0.0,"",0.0,"",0.59,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-QWCL:0079:2:070816:D,8/16/2007,0.0,"",CO,39.98585506,-107.2317809,0.0,"",0.0,"",0.0,"",1.122,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
