ActivityIdentifier,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
1119USBR_WQX-10-A5147,9/28/2010,,,43.87667,-116.98383,Chlorophyll a,4.6,mg/m3
1119USBR_WQX-10-A4035,8/10/2010,,,43.87667,-116.98383,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-10-A4901,9/14/2010,,,43.9231167,-116.4427472,Chlorophyll a,4.4,mg/m3
1119USBR_WQX-10-A996,4/27/2010,,,46.33336,-116.83337,Chlorophyll a,7.8,mg/m3
USACENWS_WQX-ALFLPS:20100817:1359:SR,8/17/2010,,,48.27359,-116.506456,Chlorophyll a,2.314,ug/L
1119USBR_WQX-10-A337,2/8/2010,,,43.9323,-116.3356,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-10-A5506,10/18/2010,,,46.3662,-116.80397,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-10-A1172,5/12/2010,,,46.33352,-116.83302,Chlorophyll a,2.4,mg/m3
BUNKER_USGS-01000896,7/14/2010,,,47.3522222,-116.6755556,Floating algae mat - severity (choice list),NONE,
BUNKER_USGS-01100009,10/5/2010,,,47.5131,-115.893,Floating algae mat - severity (choice list),MILD,
1119USBR_WQX-10-A186,1/12/2010,,,46.21014,-116.09886,Chlorophyll a,< 4.2,mg/m3
1119USBR_WQX-10-A722,4/5/2010,,,43.9323,-116.3356,Chlorophyll a,4.4,mg/m3
USACENWS_WQX-TALACHE:20101012:1416:SR,10/12/2010,,,48.12814,-116.4782,Chlorophyll a,1.7355,ug/L
1119USBR_WQX-10-A5848,11/4/2010,1,m,44.3148333,-115.6593333,Chlorophyll a,4.4,mg/m3
1119USBR_WQX-10-A5598,10/19/2010,,,46.367,-116.7833,Chlorophyll a,1.5,mg/m3
BUNKER_USGS-01000889,7/7/2010,,,47.5315,-116.0932,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A2972,7/12/2010,,,46.15066,-116.73377,Chlorophyll a,0.6,mg/m3
1119USBR_WQX-10-A1679,6/2/2010,,,43.87667,-116.98383,Chlorophyll a,23,mg/m3
1119USBR_WQX-10-A4288,8/17/2010,,,43.9231167,-116.4427472,Chlorophyll a,3,mg/m3
1119USBR_WQX-10-A1021,4/28/2010,,,46.16134,-116.733,Chlorophyll a,6.4,mg/m3
1119USBR_WQX-10-A4461,8/25/2010,,,46.33336,-116.83337,Chlorophyll a,3.8,mg/m3
BUNKER_USGS-01000414,4/23/2010,,,47.3522222,-116.6755556,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A3038,7/13/2010,,,46.21014,-116.09886,Chlorophyll a,1.3,mg/m3
BUNKER_USGS-01100008,10/5/2010,,,47.5296,-115.8737,Floating algae mat - severity (choice list),NONE,
BUNKER_USGS-01000885,7/6/2010,,,47.5722,-116.2528,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A5540,10/19/2010,,,43.87667,-116.98383,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A1990,6/17/2010,1,m,43.5919444,-115.9166667,Chlorophyll a,2.3,mg/m3
BUNKER_USGS-01000893,7/8/2010,,,47.5517,-116.2363,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A3983,8/8/2010,1,m,44.5277778,-116.0541667,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-10-A4424,8/24/2010,1,m,46.20449,-116.83397,Chlorophyll a,4,mg/m3
1119USBR_WQX-10-A3752,8/2/2010,8,m,44.3148333,-115.6593333,Chlorophyll a,< 0.6,mg/m3
1119USBR_WQX-10-A899,4/20/2010,1,m,46.21014,-116.83786,Chlorophyll a,10,mg/m3
1119USBR_WQX-10-A411,2/16/2010,,,46.33336,-116.83337,Chlorophyll a,10.5,mg/m3
BUNKER_USGS-01000403,4/22/2010,,,47.5722,-116.2528,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A116,1/4/2010,,,43.9231167,-116.4427472,Chlorophyll a,11.5,mg/m3
1119USBR_WQX-10-A5922,11/17/2010,,,46.367,-116.7833,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-10-A5986,12/7/2010,,,43.9231167,-116.4427472,Chlorophyll a,0.8,mg/m3
BUNKER_USGS-01100005,10/4/2010,,,47.5722,-116.2528,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A1998,6/16/2010,,,46.33352,-116.83302,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-10-A4426,8/24/2010,1,m,46.21014,-116.83786,Chlorophyll a,4,mg/m3
BUNKER_USGS-01000897,7/13/2010,,,47.6819444,-116.7975,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A3455,7/21/2010,1,m,43.3138889,-111.2013889,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-10-A3813,8/3/2010,,,43.87667,-116.98383,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-10-A1692,6/2/2010,,,43.8963556,-116.6267361,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-10-A341,2/8/2010,,,43.9323,-116.3356,Chlorophyll a,3,mg/m3
1119USBR_WQX-10-A1465,5/25/2010,,,43.87667,-116.98383,Chlorophyll a,12.4,mg/m3
1119USBR_WQX-10-A822,4/13/2010,,,46.25778,-116.77491,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-10-A5326,9/30/2010,,,43.9231167,-116.4427472,Chlorophyll a,5.1,mg/m3
BUNKER_USGS-01000886,7/7/2010,,,47.472738,-115.91487,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A3851,8/3/2010,1,m,42.6708333,-113.4833333,Chlorophyll a,11.9,mg/m3
1119USBR_WQX-10-A3987,8/8/2010,1,m,44.6777778,-116.0819444,Chlorophyll a,11,mg/m3
1119USBR_WQX-10-A3687,8/2/2010,1,m,44.3113333,-115.6688332,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-10-A1546,5/25/2010,,,46.25778,-116.77491,Chlorophyll a,2.2,mg/m3
1119USBR_WQX-10-A538,3/9/2010,,,46.21014,-116.09886,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-10-A3034,7/13/2010,,,46.33336,-116.83337,Chlorophyll a,3.1,mg/m3
BUNKER_USGS-01100014,10/6/2010,,,47.5484,-116.1748,Floating algae mat - severity (choice list),MODERATE,
1119USBR_WQX-10-A339,2/8/2010,,,43.9231167,-116.4427472,Chlorophyll a,1.8,mg/m3
1119USBR_WQX-10-A1553,5/26/2010,,,46.33336,-116.83337,Chlorophyll a,4.3,mg/m3
1119USBR_WQX-10-A830,4/14/2010,,,46.3662,-116.80397,Chlorophyll a,6.7,mg/m3
1119USBR_WQX-10-A5931,11/17/2010,,,46.1652,-116.74102,Chlorophyll a,0.7,mg/m3
1119USBR_WQX-10-A818,4/13/2010,,,46.33336,-116.83337,Chlorophyll a,6.9,mg/m3
1119USBR_WQX-10-A1599,6/1/2010,1,m,43.4144444,-116.7233333,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-10-A1024,4/28/2010,,,46.205,-116.82916,Chlorophyll a,0.5,mg/m3
1119USBR_WQX-10-A5143,9/23/2010,,,43.87667,-116.98383,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-10-A1026,4/28/2010,,,46.25778,-116.77491,Chlorophyll a,1,mg/m3
1119USBR_WQX-10-A5135,9/22/2010,,,46.28525,-116.8693,Chlorophyll a,1.8,mg/m3
1119USBR_WQX-10-A4286,8/17/2010,,,43.9323,-116.3356,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A1995,6/16/2010,,,46.42072,-116.80004,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-10-A4417,8/24/2010,,,46.21014,-116.83786,Chlorophyll a,10.3,mg/m3
1119USBR_WQX-10-A3754,8/2/2010,9,m,44.3113333,-115.6688332,Chlorophyll a,< 0.6,mg/m3
BUNKER_USGS-01100016,10/6/2010,,,47.5109,-116.2418,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A887,4/19/2010,,,43.87667,-116.98383,Chlorophyll a,17,mg/m3
1119USBR_WQX-10-A3682,8/2/2010,1,m,44.3268332,-115.6643333,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-10-A3923,8/4/2010,1,m,43.3294444,-111.2047222,Chlorophyll a,< 0.6,mg/m3
USACENWS_WQX-ALFLPD:20100609:1241:SR,6/9/2010,,,48.258529,-116.361919,Chlorophyll a,3.738,ug/L
1119USBR_WQX-10-A5136,9/22/2010,,,46.26,-116.83233,Chlorophyll a,4.6,mg/m3
1119USBR_WQX-10-A2976,7/12/2010,,,46.19774,-116.83429,Chlorophyll a,< 0.9,mg/m3
USACENWS_WQX-ALFLPD:20100817:1359:SR,8/17/2010,,,48.258529,-116.361919,Chlorophyll a,1.602,ug/L
1119USBR_WQX-10-A5846,11/4/2010,1,m,44.3113333,-115.6688332,Chlorophyll a,3.3,mg/m3
BUNKER_USGS-01100021,10/14/2010,,,47.6819444,-116.7975,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A5131,9/22/2010,,,46.367,-116.7833,Chlorophyll a,2,mg/m3
1119USBR_WQX-10-A183,1/12/2010,,,46.33336,-116.83337,Chlorophyll a,9.4,mg/m3
1119USBR_WQX-10-A518,3/8/2010,,,43.9231167,-116.4427472,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A2175,6/22/2010,,,43.87667,-116.98383,Chlorophyll a,4.7,mg/m3
1119USBR_WQX-10-A3918,8/4/2010,1,m,43.59,-111.77,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-10-A4412,8/24/2010,,,46.15066,-116.73377,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-10-A1162,5/11/2010,,,46.16134,-116.733,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A5503,10/18/2010,,,46.16134,-116.733,Chlorophyll a,2.5,mg/m3
1119USBR_WQX-10-A1550,5/26/2010,,,46.367,-116.7833,Chlorophyll a,4.2,mg/m3
1119USBR_WQX-10-A3978,8/8/2010,1,m,44.6986111,-116.1055556,Chlorophyll a,7.6,mg/m3
1119USBR_WQX-10-A179,1/12/2010,,,46.42072,-116.80004,Chlorophyll a,20.6,mg/m3
1119USBR_WQX-10-A1167,5/11/2010,,,46.19774,-116.83429,Chlorophyll a,0.5,mg/m3
1119USBR_WQX-10-A3335,7/20/2010,1,m,44.42,-111.4436111,Chlorophyll a,7.7,mg/m3
1119USBR_WQX-10-A4415,8/24/2010,,,46.25778,-116.77491,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-10-A3981,8/8/2010,1,m,44.6194444,-116.0930556,Chlorophyll a,3.5,mg/m3
1119USBR_WQX-10-A5932,11/17/2010,,,46.33336,-116.83337,Chlorophyll a,1.9,mg/m3
1119USBR_WQX-10-A897,4/20/2010,,,46.14546,-116.78691,Chlorophyll a,1,mg/m3
1119USBR_WQX-10-A4722,9/7/2010,,,43.87667,-116.98383,Chlorophyll a,4,mg/m3
1119USBR_WQX-10-A536,3/9/2010,,,46.26,-116.83233,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A182,1/12/2010,,,46.33352,-116.83302,Chlorophyll a,11.7,mg/m3
1119USBR_WQX-10-A4287,8/17/2010,,,44.0713889,-116.9325,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-10-A833,4/14/2010,,,46.205,-116.82916,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-10-A4457,8/25/2010,,,46.42072,-116.80004,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-10-A1693,6/2/2010,,,43.8963556,-116.6267361,Chlorophyll a,2.9,mg/m3
1119USBR_WQX-10-A641,3/23/2010,,,46.16134,-116.733,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-10-A4724,9/7/2010,,,43.87667,-116.98383,Chlorophyll a,5.1,mg/m3
1119USBR_WQX-10-A2973,7/12/2010,,,46.1652,-116.74102,Chlorophyll a,0.7,mg/m3
1119USBR_WQX-10-A898,4/20/2010,,,46.19774,-116.83429,Chlorophyll a,< 0.6,mg/m3
1119USBR_WQX-10-A4511,8/30/2010,,,43.87667,-116.98383,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-10-A531,3/9/2010,,,46.42072,-116.80004,Chlorophyll a,11.8,mg/m3
1119USBR_WQX-10-A340,2/8/2010,,,43.8963556,-116.6267361,Chlorophyll a,6.4,mg/m3
1119USBR_WQX-10-A1548,5/25/2010,,,46.19774,-116.83429,Chlorophyll a,0.3,mg/m3
1119USBR_WQX-10-A5068,9/21/2010,,,46.25778,-116.77491,Chlorophyll a,4.2,mg/m3
1119USBR_WQX-10-A5065,9/21/2010,,,46.15066,-116.73377,Chlorophyll a,< 3,mg/m3
1119USBR_WQX-10-A4289,8/17/2010,,,43.8963556,-116.6267361,Chlorophyll a,3,mg/m3
1119USBR_WQX-10-A5771,11/2/2010,,,43.8963556,-116.6267361,Chlorophyll a,4.2,mg/m3
1119USBR_WQX-10-A4677,9/7/2010,1,m,44.6888889,-116.0986111,Chlorophyll a,8.9,mg/m3
1119USBR_WQX-10-A3321,7/20/2010,,,43.87667,-116.98383,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-10-A534,3/9/2010,,,46.33352,-116.83302,Chlorophyll a,6.6,mg/m3
1119USBR_WQX-10-A2620,7/1/2010,1,m,44.2991649,-115.6524983,Chlorophyll a,5.1,mg/m3
1119USBR_WQX-10-A4671,9/7/2010,1,m,44.6986111,-116.1055556,Chlorophyll a,8.7,mg/m3
1119USBR_WQX-10-A1988,6/17/2010,1,m,43.5919444,-115.9166667,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-10-A1597,6/1/2010,1,m,43.5541667,-116.6616667,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-10-A338,2/8/2010,,,44.0713889,-116.9325,Chlorophyll a,11.2,mg/m3
BUNKER_USGS-01000413,4/23/2010,,,47.4786,-116.7322,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A1053,5/4/2010,,,43.9323,-116.3356,Chlorophyll a,3.6,mg/m3
1119USBR_WQX-10-A5988,12/7/2010,,,43.9231167,-116.4427472,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-10-A543,3/11/2010,,,43.87667,-116.98383,Chlorophyll a,95.1,mg/m3
1119USBR_WQX-10-A4416,8/24/2010,,,46.21014,-116.83786,Chlorophyll a,10.8,mg/m3
1119USBR_WQX-10-A1175,5/12/2010,,,46.21014,-116.09886,Chlorophyll a,0.9,mg/m3
USACENWS_WQX-ALFFB:20100914:1408:SR,9/14/2010,,,48.177936,-116.996326,Chlorophyll a,1.4685,ug/L
1119USBR_WQX-10-A992,4/27/2010,,,46.42072,-116.80004,Chlorophyll a,8.6,mg/m3
1119USBR_WQX-10-A4414,8/24/2010,,,46.1652,-116.74102,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-10-A1557,5/26/2010,,,46.42072,-116.80004,Chlorophyll a,3.5,mg/m3
1119USBR_WQX-10-A3152,7/16/2010,,,44.0713889,-116.9325,Chlorophyll a,8.9,mg/m3
1119USBR_WQX-10-A3151,7/16/2010,,,43.9323,-116.3356,Chlorophyll a,3.6,mg/m3
1119USBR_WQX-10-A5928,11/17/2010,,,46.16134,-116.733,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A1678,6/2/2010,,,43.87667,-116.98383,Chlorophyll a,24.5,mg/m3
1119USBR_WQX-10-A1028,4/28/2010,,,43.87667,-116.98383,Chlorophyll a,17.3,mg/m3
BUNKER_USGS-01100012,10/6/2010,,,47.5315,-116.0932,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A1696,6/3/2010,1,m,44.3148333,-115.6593333,Chlorophyll a,5.5,mg/m3
1119USBR_WQX-10-A537,3/9/2010,,,46.16134,-116.733,Chlorophyll a,5.8,mg/m3
1119USBR_WQX-10-A4723,9/7/2010,,,43.87667,-116.98383,Chlorophyll a,5.6,mg/m3
1119USBR_WQX-10-A5504,10/18/2010,,,46.15066,-116.73377,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-10-A723,4/5/2010,,,44.0713889,-116.9325,Chlorophyll a,7.8,mg/m3
1119USBR_WQX-10-A3679,8/2/2010,1,m,44.3148333,-115.6593333,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-10-A6161,12/21/2010,,,46.42072,-116.80004,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-10-A3154,7/16/2010,,,43.8963556,-116.6267361,Chlorophyll a,3.2,mg/m3
1119USBR_WQX-10-A1933,6/15/2010,,,46.25778,-116.77491,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-10-A2174,6/22/2010,,,43.87667,-116.98383,Chlorophyll a,3.9,mg/m3
1119USBR_WQX-10-A3033,7/13/2010,,,46.33352,-116.83302,Chlorophyll a,4,mg/m3
1119USBR_WQX-10-A1694,6/3/2010,1,m,44.2991649,-115.6524983,Chlorophyll a,6.2,mg/m3
1119USBR_WQX-10-A194,1/14/2010,,,43.87667,-116.98383,Chlorophyll a,39.6,mg/m3
1119USBR_WQX-10-A4585,9/1/2010,1,m,44.2991649,-115.6524983,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-10-A2634,7/1/2010,,,44.29304,-115.656482,Chlorophyll a,1,mg/m3
1119USBR_WQX-10-A3980,8/8/2010,1,m,44.6986111,-116.1055556,Chlorophyll a,8.7,mg/m3
1119USBR_WQX-10-A5946,11/29/2010,,,43.87667,-116.98383,Chlorophyll a,31,mg/m3
BUNKER_USGS-01000887,7/6/2010,,,47.4749,-115.9227,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A533,3/9/2010,,,46.3662,-116.80397,Chlorophyll a,9,mg/m3
1119USBR_WQX-10-A6167,12/21/2010,,,46.26,-116.83233,Chlorophyll a,< 0.8,mg/m3
1119USBR_WQX-10-A5927,11/17/2010,,,46.26,-116.83233,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-10-A5924,11/17/2010,,,46.33352,-116.83302,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-10-A4958,9/15/2010,,,43.87667,-116.98383,Chlorophyll a,5.6,mg/m3
1119USBR_WQX-10-A3921,8/4/2010,1,m,43.59,-111.77,Chlorophyll a,1.5,mg/m3
BUNKER_USGS-01100011,10/6/2010,,,47.47517994,-115.9284447,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A4369,8/23/2010,,,43.87667,-116.98383,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-10-A2633,7/1/2010,,,44.0805555,-115.6594444,Chlorophyll a,0.8,mg/m3
USACENWS_WQX-ALFFB:20100817:1359:SR,8/17/2010,,,48.177936,-116.996326,Chlorophyll a,2.136,ug/L
1119USBR_WQX-10-A409,2/16/2010,,,46.3662,-116.80397,Chlorophyll a,15.7,mg/m3
BUNKER_USGS-01000408,4/20/2010,,,47.4749,-115.9227,Floating algae mat - severity (choice list),NONE,
BUNKER_USGS-01100022,10/15/2010,,,47.7030556,-116.9777778,Floating algae mat - severity (choice list),NONE,
BUNKER_USGS-01100006,10/4/2010,,,47.4734,-115.7662,Floating algae mat - severity (choice list),MODERATE,
1119USBR_WQX-10-A2975,7/12/2010,,,46.14546,-116.78691,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-10-A5926,11/17/2010,,,46.28525,-116.8693,Chlorophyll a,0.6,mg/m3
1119USBR_WQX-10-A5539,10/19/2010,,,43.87667,-116.98383,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A1690,6/2/2010,,,44.0713889,-116.9325,Chlorophyll a,7,mg/m3
1119USBR_WQX-10-A158,1/11/2010,,,43.8963556,-116.6267361,Chlorophyll a,5.7,mg/m3
1119USBR_WQX-10-A4679,9/7/2010,1,m,44.6777778,-116.0819444,Chlorophyll a,43.8,mg/m3
1119USBR_WQX-10-A1854,6/9/2010,,,43.87667,-116.98383,Chlorophyll a,26.1,mg/m3
1119USBR_WQX-10-A6163,12/22/2010,,,46.3662,-116.80397,Chlorophyll a,1,mg/m3
1119USBR_WQX-10-A1691,6/2/2010,,,43.9231167,-116.4427472,Chlorophyll a,1.4,mg/m3
1119USBR_WQX-10-A832,4/14/2010,,,46.16134,-116.733,Chlorophyll a,2.2,mg/m3
1119USBR_WQX-10-A1552,5/26/2010,,,46.33352,-116.83302,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-10-A635,3/23/2010,,,46.3662,-116.80397,Chlorophyll a,7.5,mg/m3
1119USBR_WQX-10-A3333,7/20/2010,1,m,44.4197222,-111.3972222,Chlorophyll a,4.5,mg/m3
1119USBR_WQX-10-A5921,11/17/2010,,,46.42072,-116.80004,Chlorophyll a,2,mg/m3
1119USBR_WQX-10-A2002,6/16/2010,,,46.21014,-116.09886,Chlorophyll a,< 0.5,mg/m3
1119USBR_WQX-10-A3037,7/13/2010,,,46.21014,-116.09886,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-10-A1549,5/26/2010,,,46.42072,-116.80004,Chlorophyll a,3.5,mg/m3
1119USBR_WQX-10-A6166,12/21/2010,,,46.28525,-116.8693,Chlorophyll a,< 2.1,mg/m3
1119USBR_WQX-10-A4459,8/25/2010,,,46.3662,-116.80397,Chlorophyll a,3.6,mg/m3
USACENWS_WQX-ALFFB:20101104:1249:SR,11/4/2010,,,48.177936,-116.996326,Chlorophyll a,1.958,ug/L
1119USBR_WQX-10-A4591,9/1/2010,,,44.29304,-115.656482,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-10-A5768,11/2/2010,,,43.9323,-116.3356,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A1996,6/16/2010,,,46.367,-116.7833,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-10-A831,4/14/2010,,,46.33352,-116.83302,Chlorophyll a,5,mg/m3
1119USBR_WQX-10-A1997,6/16/2010,,,46.3662,-116.80397,Chlorophyll a,1.8,mg/m3
1119USBR_WQX-10-A2800,7/7/2010,,,43.87667,-116.98383,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A413,2/16/2010,,,46.26,-116.83233,Chlorophyll a,< 3,mg/m3
1119USBR_WQX-10-A4673,9/7/2010,1,m,44.6194444,-116.0930556,Chlorophyll a,11.8,mg/m3
1119USBR_WQX-10-A821,4/13/2010,,,46.21014,-116.09886,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-10-A3036,7/13/2010,,,46.26,-116.83233,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A3341,7/20/2010,1,m,44.4197222,-111.3972222,Chlorophyll a,4.2,mg/m3
1119USBR_WQX-10-A1556,5/26/2010,,,46.21014,-116.09886,Chlorophyll a,0.5,mg/m3
1119USBR_WQX-10-A3693,8/2/2010,,,44.29304,-115.656482,Chlorophyll a,< 0.6,mg/m3
1119USBR_WQX-10-A3697,8/2/2010,,,44.0805555,-115.6594444,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-10-A643,3/24/2010,,,46.25778,-116.77491,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-10-A4681,9/7/2010,,,44.6194444,-116.0930556,Chlorophyll a,11.4,mg/m3
BUNKER_USGS-01000894,7/6/2010,,,47.5547,-116.3231,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A5325,9/30/2010,,,44.0713889,-116.9325,Chlorophyll a,3,mg/m3
USACENWS_WQX-ALFFB:20100609:1241:SR,6/9/2010,,,48.177936,-116.996326,Chlorophyll a,3.56,ug/L
1119USBR_WQX-10-A1555,5/26/2010,,,46.26,-116.83233,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-10-A232,1/22/2010,,,43.87667,-116.98383,Chlorophyll a,47.8,mg/m3
1119USBR_WQX-10-A157,1/11/2010,,,43.9231167,-116.4427472,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-10-A363,2/10/2010,,,43.87667,-116.98383,Chlorophyll a,16.5,mg/m3
1119USBR_WQX-10-A1166,5/11/2010,,,46.14546,-116.78691,Chlorophyll a,< 0.6,mg/m3
USACENWS_WQX-ALFLPD:20101104:1249:SR,11/4/2010,,,48.258529,-116.361919,Chlorophyll a,2.136,ug/L
1119USBR_WQX-10-A639,3/23/2010,,,46.16134,-116.733,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-10-A997,4/27/2010,,,46.28525,-116.8693,Chlorophyll a,1.8,mg/m3
1119USBR_WQX-10-A1689,6/2/2010,,,43.9323,-116.3356,Chlorophyll a,12,mg/m3
1119USBR_WQX-10-A5324,9/30/2010,,,43.9323,-116.3356,Chlorophyll a,3,mg/m3
1119USBR_WQX-10-A5210,9/29/2010,1,m,44.2969999,-115.6711666,Chlorophyll a,5.1,mg/m3
1119USBR_WQX-10-A2626,7/1/2010,1,m,44.2969999,-115.6711666,Chlorophyll a,2.5,mg/m3
1119USBR_WQX-10-A1023,4/28/2010,,,46.21014,-116.09886,Chlorophyll a,0.5,mg/m3
1119USBR_WQX-10-A4458,8/25/2010,,,46.367,-116.7833,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-10-A1542,5/25/2010,,,46.15066,-116.73377,Chlorophyll a,< 0.4,mg/m3
1119USBR_WQX-10-A4034,8/10/2010,,,43.87667,-116.98383,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-10-A5600,10/19/2010,,,46.33336,-116.83337,Chlorophyll a,1.9,mg/m3
BUNKER_USGS-01000888,7/7/2010,,,47.47517994,-115.9284447,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A633,3/23/2010,,,46.42072,-116.80004,Chlorophyll a,7.8,mg/m3
1119USBR_WQX-10-A4413,8/24/2010,,,46.21014,-116.09886,Chlorophyll a,< 0.6,mg/m3
1119USBR_WQX-10-A5132,9/22/2010,,,46.3662,-116.80397,Chlorophyll a,2.1,mg/m3
1119USBR_WQX-10-A4345,8/18/2010,,,43.87667,-116.98383,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-10-A3985,8/8/2010,1,m,44.6888889,-116.0986111,Chlorophyll a,9.8,mg/m3
1119USBR_WQX-10-A1176,5/12/2010,,,46.205,-116.82916,Chlorophyll a,1,mg/m3
1119USBR_WQX-10-A2479,6/30/2010,,,43.3583333,-115.4444444,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-10-A4393,8/24/2010,,,43.87667,-116.98383,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-10-A5769,11/2/2010,,,44.0713889,-116.9325,Chlorophyll a,7.4,mg/m3
1119USBR_WQX-10-A2974,7/12/2010,,,46.205,-116.82916,Chlorophyll a,1.5,mg/m3
BUNKER_USGS-01000238,1/25/2010,,,47.3522222,-116.6755556,Floating algae mat - severity (choice list),NONE,
1119USBR_WQX-10-A416,2/16/2010,,,46.367,-116.7833,Chlorophyll a,19.4,mg/m3
1119USBR_WQX-10-A1927,6/15/2010,,,46.15066,-116.73377,Chlorophyll a,0.5,mg/m3
1119USBR_WQX-10-A1055,5/4/2010,,,43.9231167,-116.4427472,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-10-A637,3/23/2010,,,46.33336,-116.83337,Chlorophyll a,5.8,mg/m3
1119USBR_WQX-10-A412,2/16/2010,,,46.28525,-116.8693,Chlorophyll a,< 3,mg/m3
1119USBR_WQX-10-A4675,9/7/2010,1,m,44.5277778,-116.0541667,Chlorophyll a,10.8,mg/m3
1119USBR_WQX-10-A1930,6/15/2010,,,46.25778,-116.77491,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-10-A640,3/23/2010,,,46.21014,-116.09886,Chlorophyll a,2.4,mg/m3
